id,title,genre,years,duration,rating,people_rating,critic_rating,votes
6439,Blue Thunder,Action,1983,109,R,6.4,66,"22,966"
6440,Mortdecai,Action,2015,107,R,5.5,27,"76,041"
6441,Pete's Dragon,Animation,1977,128,G,6.3,46,"26,119"
6442,Big Stan,Action,2007,105,R,6.1,,"46,696"
6443,Rocketry: The Nambi Effect,Biography,2022,157,Not Rated,8.7,,"56,519"
6444,Sudden Impact,Action,1983,117,R,6.6,52,"47,860"
6445,Vampire's Kiss,Comedy,1988,103,R,6.1,30,"20,172"
6446,Just My Luck,Comedy,2006,103,PG-13,5.4,29,"60,529"
6447,The Thin Man,Comedy,1934,91,TV-PG,7.9,86,"31,979"
6448,Superstar,Comedy,1999,81,PG-13,5.2,42,"20,175"
6449,Zone 414,Adventure,2021,98,R,5,36,"5,418"
6450,Da 5 Bloods,Adventure,2020,154,R,6.5,82,"54,467"
6451,Good on Paper,Comedy,2021,92,Unrated,5.6,54,"13,613"
6452,Moxie,Comedy,2021,111,PG-13,6.7,54,"28,108"
6453,In Her Shoes,Comedy,2005,130,PG-13,6.5,60,"64,489"
6454,Rio Lobo,Drama,1970,114,G,6.7,55,"13,390"
6455,Shanghai Noon,Action,2000,110,PG-13,6.6,77,"133,734"
6456,Derailed,Crime,2005,108,R,6.6,40,"75,777"
6457,The Perils of Gwendoline in the Land of the Yik Yak,Action,1984,87,R,5.3,,"3,231"
6458,Vivo,Animation,2021,95,PG,6.7,66,"21,135"
6459,Creep 2,Crime,2017,78,Not Rated,6.4,75,"31,453"
6460,City of Lies,Biography,2018,112,R,6.5,44,"18,300"
6461,"Mystery, Alaska",Comedy,1999,119,R,6.7,49,"28,085"
6462,Fitting In,Comedy,2023,105,R,7.5,,83
6463,Eye See You,Crime,2002,96,R,5.3,,"29,073"
6464,Wild Strawberries,Drama,1957,91,Not Rated,8.1,88,"112,989"
6465,Guess Who,Comedy,2005,105,PG-13,5.9,49,"45,080"
6466,The Skeleton Twins,Comedy,2014,93,R,6.8,74,"44,305"
6467,La belle époque,Comedy,2019,115,R,7.4,75,"18,913"
6468,Superfast!,Comedy,2015,99,PG-13,4.1,,"10,584"
6469,The Only Living Boy in New York,Drama,2017,89,R,6.3,33,"16,721"
6470,Donovan's Reef,Adventure,1963,109,Approved,6.7,64,"9,649"
6471,Michael Collins,Biography,1996,133,R,7.1,59,"33,258"
6472,Our Kind of Traitor,Action,2016,108,R,6.2,57,"23,396"
6473,Jeepers Creepers 2,Horror,2003,104,R,5.7,36,"69,634"
6474,Mr. Holland's Opus,Drama,1995,143,PG,7.3,59,"41,260"
6475,What's Love Got to Do with It,Biography,1993,118,R,7.3,76,"24,131"
6476,The Meyerowitz Stories,Comedy,2017,112,TV-MA,6.9,79,"53,281"
6477,Danger Close,Action,2019,118,R,6.8,,"14,802"
6478,The Beverly Hillbillies,Comedy,1993,92,PG,5,37,"19,565"
6479,Finding You,Drama,2020,119,PG,6.4,41,"8,031"
6480,Star Trek V: The Final Frontier,Action,1989,107,PG,5.5,43,"63,353"
6481,"Paris, je t''aime",Comedy,2006,120,R,7.2,66,"74,133"
6482,Magazine Dreams,Drama,2023,124,,6.7,72,358
6483,Lock Up,Action,1989,109,R,6.4,52,"45,642"
6484,The Broken Circle Breakdown,Drama,2012,111,Not Rated,7.7,70,"42,836"
6485,Look Who's Back,Comedy,2015,116,Not Rated,7,,"48,681"
6486,The Fury,Horror,1978,118,R,6.3,64,"17,001"
6487,On a Wing and a Prayer,Drama,2023,102,PG,5.5,19,"4,830"
6488,Made of Honor,Comedy,2008,101,PG-13,5.8,37,"75,073"
6489,The Lords of Flatbush,Comedy,1974,86,PG,5.6,53,"4,648"
6490,The Horse Whisperer,Drama,1998,169,PG-13,6.7,65,"43,036"
6491,Femme Fatale,Crime,2002,114,R,6.2,60,"37,253"
6492,Clown,Horror,2014,100,R,5.7,42,"25,876"
6493,Summer Catch,Comedy,2001,104,PG-13,5.1,21,"16,534"
6494,Iron Mask,Action,2019,120,PG-13,4.7,34,"8,104"
6495,Barfi!,Comedy,2012,151,Not Rated,8.1,,"85,572"
6496,Maladolescenza,Drama,1977,94,TV-MA,5.6,,"2,359"
6497,Sputnik,Drama,2020,113,Not Rated,6.4,61,"26,663"
6498,Red Lights,Drama,2012,114,R,6.2,36,"64,821"
6499,Rogue,Action,2007,99,R,6.2,,"32,990"
6500,Automata,Action,2014,109,R,6,37,"58,840"
6501,Dragonslayer,Action,1981,109,PG,6.6,68,"19,549"
6502,The World According to Garp,Comedy,1982,136,R,7.1,63,"28,743"
6503,Simon,Drama,2023,99,,8.2,,265
6504,Ghost,Action,2023,132,,7.7,,"6,710"
6505,Zapped!,Comedy,1982,98,R,4.9,10,"7,427"
6506,Maps to the Stars,Comedy,2014,111,R,6.2,68,"42,488"
6507,Intruders,Drama,2015,90,R,5.7,39,"13,970"
6508,Mission Majnu,Action,2023,129,TV-MA,7.1,,"43,267"
6509,War Sailor,Drama,2022,150,TV-MA,7.3,,"3,669"
6510,Heartburn,Comedy,1986,108,R,6.1,49,"12,251"
6511,Kanguva,Action,2024,N/A,,,,N/A
6512,Lone Star,Drama,1996,135,R,7.4,78,"31,310"
6513,Here,Drama,,N/A,,,,N/A
6514,Drumline,Comedy,2002,118,PG-13,5.9,63,"35,773"
6515,2067,Mystery,2020,114,Not Rated,4.9,39,"11,339"
6516,The Bronze,Comedy,2015,100,R,6.1,44,"13,322"
6517,Fist Fight,Comedy,2017,91,R,5.6,37,"45,099"
6518,Between Two Ferns: The Movie,Comedy,2019,82,TV-MA,6.1,59,"36,055"
6519,The Gingerdead Man,Comedy,2005,70,Not Rated,3.4,,"4,407"
6520,Hellraiser III: Hell on Earth,Horror,1992,97,R,5.5,50,"34,417"
6521,Vikram Vedha,Action,2022,160,Not Rated,7.1,,"23,317"
6522,The Stepfather,Mystery,2009,101,PG-13,5.6,33,"38,063"
6523,Morning Glory,Comedy,2010,107,PG-13,6.5,57,"81,756"
6524,Grumpier Old Men,Comedy,1995,101,PG-13,6.6,46,"29,271"
6525,Anna and the King,Drama,1999,148,PG-13,6.7,56,"38,555"
6526,Johnny Dangerously,Comedy,1984,90,PG-13,6.5,54,"16,134"
6527,Stronger,Biography,2017,119,R,6.9,76,"48,722"
6528,House of Sand and Fog,Crime,2003,126,R,7.5,71,"71,545"
6529,The Old Man & the Gun,Biography,2018,93,PG-13,6.7,80,"48,977"
6530,Shut In,Thriller,2022,89,TV-MA,5.8,,"10,536"
6531,The Hills Have Eyes,Horror,1977,90,R,6.3,64,"38,526"
6532,Ma mère,Drama,2004,110,NC-17,5,35,"7,450"
6533,Maid Droid,Horror,2023,91,,3.5,,311
6534,Santa Isn't Real,Horror,2023,76,,5.7,,24
6535,Take Me Home Tonight,Comedy,2011,97,R,6.3,42,"54,850"
6536,The Leopard,Drama,1963,186,PG,7.9,100,"28,236"
6537,The Tutor,Mystery,2023,92,R,4.8,,"3,777"
6538,"Good Night, and Good Luck.",Biography,2005,93,PG,7.4,80,"100,599"
6539,Dominion: Prequel to the Exorcist,Drama,2005,117,R,5.2,55,"13,253"
6540,Kate & Leopold,Comedy,2001,118,PG-13,6.4,44,"88,162"
6541,100 Girls,Comedy,2000,94,R,5.8,,"23,469"
6542,Date Movie,Comedy,2006,83,PG-13,2.8,11,"61,693"
6543,Hotel Artemis,Action,2018,94,R,6.1,58,"57,266"
6544,K.G.F: Chapter 3,Action,2025,N/A,,,,N/A
6545,Tyler Perry's A Madea Homecoming,Comedy,2022,105,16+,5.7,42,"4,711"
6546,North Star,Drama,2023,95,,6.9,,77
6547,A Woman Under the Influence,Drama,1974,155,R,8.1,88,"27,935"
6548,Hannah Montana: The Movie,Comedy,2009,102,G,4.6,47,"44,987"
6549,Land,Adventure,2021,89,PG-13,6.7,61,"15,008"
6550,Miranda,Comedy,1985,100,Unrated,4.9,,"2,424"
6551,Proximity,Drama,2020,119,Not Rated,4.8,38,"6,513"
6552,The Bob's Burgers Movie,Animation,2022,102,PG-13,6.9,75,"20,639"
6553,Fortress,Action,2021,99,R,3.3,,"5,207"
6554,The Prom,Comedy,2020,130,PG-13,5.9,55,"28,836"
6555,Two Night Stand,Comedy,2014,86,R,6.3,45,"73,184"
6556,Better Than Chocolate,Comedy,1999,101,R,6.1,59,"8,680"
6557,T-34,Action,2018,139,TV-14,6.8,,"13,877"
6558,Halloween H20: 20 Years Later,Horror,1998,86,R,5.8,52,"81,027"
6559,"Everything, Everything",Drama,2017,96,PG-13,6.3,52,"41,821"
6560,The War of the Worlds,Action,1953,85,G,7,78,"37,941"
6561,Woman of the Hour,Crime,2023,89,,7.7,74,83
6562,"Men, Women & Children",Comedy,2014,119,R,6.6,38,"33,414"
6563,Vermines,Horror,2023,106,,6.8,,248
6564,In Cold Blood,Biography,1967,134,R,7.9,89,"28,513"
6565,Speak,Drama,2004,89,PG-13,7.2,,"28,908"
6566,Nixon,Biography,1995,192,R,7.1,66,"32,364"
6567,The SpongeBob Movie: Sponge Out of Water,Animation,2015,92,PG,6,62,"60,017"
6568,A Walk on the Moon,Drama,1999,107,R,6.6,70,"9,093"
6569,Junior,Comedy,1994,109,PG-13,4.7,59,"72,069"
6570,The Good Girl,Drama,2002,93,R,6.4,71,"46,816"
6571,Mulholland Falls,Crime,1996,107,R,6.3,51,"18,651"
6572,Vampires Suck,Comedy,2010,82,PG-13,3.4,18,"50,998"
6573,The Lost World,Adventure,1960,97,Approved,5.5,,"4,379"
6574,Manhunt,Action,2017,106,18+,5.2,68,"3,560"
6575,Curse of Chucky,Horror,2013,97,R,5.6,58,"42,946"
6576,Dagon,Fantasy,2001,98,R,6.2,,"20,580"
6577,Faraway,Comedy,2023,109,TV-MA,6.7,,"4,973"
6578,Ilsa: She Wolf of the SS,Drama,1975,96,R,5.1,,"8,082"
6579,Planes,Animation,2013,91,PG,5.7,39,"47,929"
6580,Smallfoot,Animation,2018,96,PG,6.6,60,"42,233"
6581,Stand by Me Doraemon,Animation,2014,95,TV-PG,7.3,,"9,051"
6582,The Runaways,Biography,2010,106,R,6.5,65,"50,550"
6583,Les Misérables,Crime,1998,134,PG-13,7.4,65,"42,790"
6584,Gone,Action,2012,94,PG-13,5.9,36,"46,032"
6585,Bang Gang: A Modern Love Story,Drama,2015,98,Unrated,5.5,53,"3,306"
6586,Igby Goes Down,Comedy,2002,98,R,6.9,72,"34,727"
6587,The Bonfire of the Vanities,Comedy,1990,125,R,5.6,27,"26,395"
6588,On the Rocks,Comedy,2020,96,R,6.4,73,"35,396"
6589,Repo Men,Action,2010,111,R,6.3,32,"109,942"
6590,Neighbors 2: Sorority Rising,Comedy,2016,92,R,5.7,58,"128,718"
6591,Godzilla vs. Biollante,Action,1989,104,PG,6.5,,"6,486"
6592,Till the Clouds Roll By,Biography,1946,132,Passed,6.3,,"2,658"
6593,Big Momma's House,Action,2000,99,PG-13,5.2,33,"89,651"
6594,Horseplay,Comedy,2022,102,Unrated,5.5,,687
6595,Shivers,Horror,1975,87,R,6.3,58,"23,156"
6596,I Spit on Your Grave: Vengeance Is Mine,Horror,2015,92,Unrated,5.1,,"15,166"
6597,Homewrecker,Thriller,2023,79,TV-MA,3.3,,125
6598,Columbus,Drama,2017,100,Not Rated,7.2,89,"20,354"
6599,Stir Crazy,Comedy,1980,111,R,6.7,56,"29,929"
6600,Die in a Gunfight,Action,2021,92,R,4.5,23,"3,332"
6601,Paranormal Activity 2,Horror,2010,91,R,5.7,53,"108,814"
6602,We're the Millers 2,Comedy,,N/A,,,,N/A
6603,Dangerous Waters,Thriller,2023,101,,5.3,,159
6604,Children of Heaven,Drama,1997,89,PG,8.2,77,"79,116"
6605,Prisoner's Daughter,Drama,2022,100,R,6.3,48,"1,679"
6606,Skin: A History of Nudity in the Movies,Documentary,2020,130,,6.7,64,"1,208"
6607,Fever Pitch,Comedy,2005,104,PG-13,6.2,56,"47,074"
6608,The House with a Clock in Its Walls,Comedy,2018,105,PG,6.1,57,"54,596"
6609,Legend of the White Dragon,Action,,N/A,,,,N/A
6610,R.M.N.,Drama,2022,125,Unrated,7.2,81,"4,499"
6611,The Map of Tiny Perfect Things,Comedy,2021,98,PG-13,6.8,61,"26,603"
6612,Phoenix the Warrior,Action,1988,89,Not Rated,3.7,,"1,037"
6613,The Haunting in Connecticut,Drama,2009,92,PG-13,5.8,33,"64,582"
6614,The Thursday Murder Club,Comedy,,N/A,,,,N/A
6615,Bataan,Drama,1943,114,Approved,6.9,,"2,630"
6616,Frankenhooker,Comedy,1990,85,R,6.2,,"12,872"
6617,Lost in America,Comedy,1985,91,R,7,78,"9,907"
6618,Midnight at the Magnolia,Comedy,2020,87,TV-G,5.8,,"6,083"
6619,7th Secret,Thriller,2022,100,,3.6,,256
6620,The Station Agent,Comedy,2003,89,R,7.6,81,"72,636"
6621,Shall We Dance,Comedy,2004,106,PG-13,6.2,47,"48,954"
6622,Palm Swings,Comedy,2020,95,Unrated,4.4,,"1,219"
6623,Land of the Dead,Horror,2005,93,R,6.2,71,"99,904"
6624,Breaking,Crime,2022,103,PG-13,6.2,66,"7,195"
6625,A Midnight Clear,Drama,1992,108,R,7.1,,"9,575"
6626,Godzilla Against MechaGodzilla,Action,2002,88,Not Rated,6.6,,"5,196"
6627,Of an Age,Drama,2022,100,R,7.1,69,"3,554"
6628,Carmen,Drama,2022,116,R,5.8,59,914
6629,Wasabi,Action,2001,94,R,6.6,53,"42,168"
6630,Sabotage,Action,2014,109,R,5.7,41,"65,664"
6631,The Sacrifice,Drama,1986,149,PG,7.9,,"30,420"
6632,Pulse,Horror,2001,119,R,6.5,70,"24,603"
6633,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",Drama,1975,202,Not Rated,7.5,94,"13,165"
6634,Clerks II,Comedy,2006,97,R,7.3,65,"139,762"
6635,Tekken,Action,2010,92,R,4.8,,"28,274"
6636,Rustlers' Rhapsody,Comedy,1985,88,PG,6.4,,"2,510"
6637,Rabbit Hole,Drama,2010,91,PG-13,7,76,"50,808"
6638,Black Noise,Action,2023,86,R,4.8,,874
6639,About Last Night,Comedy,1986,113,R,6.3,70,"17,041"
6640,The Lifeguard,Drama,2013,98,R,5.6,34,"15,124"
6641,Spirited Away: Live on Stage,Adventure,2022,170,Not Rated,8.6,,353
6642,The Greatest Lie Ever Sold: George Floyd and the Rise of BLM,Documentary,2022,79,TV-MA,7.1,,"4,324"
6643,Mr. Magorium's Wonder Emporium,Comedy,2007,93,G,6.2,48,"47,316"
6644,Black Bear,Comedy,2020,104,R,6.5,79,"15,488"
6645,Elizabethtown,Comedy,2005,123,PG-13,6.3,45,"72,154"
6646,Crocodile Dundee II,Action,1988,108,PG,5.7,41,"60,104"
6647,Apache Uprising,Western,1965,90,Approved,5.7,,495
6648,Philomena,Biography,2013,98,PG-13,7.6,77,"103,080"
6649,Bio-Dome,Comedy,1996,88,PG-13,4.4,1,"29,142"
6650,Mr. Peabody & Sherman,Animation,2014,92,PG,6.8,59,"76,381"
6651,Sleep Tight,Crime,2011,102,Not Rated,7.2,70,"45,885"
6652,Andrei Rublev,Biography,1966,205,R,8.1,,"56,253"
6653,Sapiosexual,Thriller,2023,100,Unrated,7.3,,48
6654,The Roommate,Drama,2011,91,PG-13,4.8,23,"40,878"
6655,Sinister 2,Horror,2015,97,R,5.3,32,"59,576"
6656,Braven,Action,2018,94,R,5.9,61,"41,509"
6657,The Chalk Line,Horror,2022,106,,6.1,,"9,484"
6658,Tom & Jerry,Animation,2021,101,PG,5.2,32,"38,860"
6659,Forever Young,Drama,1992,102,PG,6.3,,"49,422"
6660,Avengement,Action,2019,87,Not Rated,6.6,63,"19,830"
6661,Breakfast on Pluto,Comedy,2005,128,R,7.2,59,"23,953"
6662,Legend of the Guardians: The Owls of Ga'Hoole,Animation,2010,97,PG,6.9,53,"86,434"
6663,The Sweet Hereafter,Drama,1997,112,R,7.5,91,"36,420"
6664,Swamp Thing,Horror,1982,91,PG,5.3,50,"15,921"
6665,Pieces,Horror,1982,85,Not Rated,6,68,"12,445"
6666,Just the Two of Us,Drama,2023,105,,6.6,,"1,189"
6667,Waiting for Bojangles,Comedy,2021,124,,6.5,50,"1,951"
6668,A Family Affair,Comedy,2024,N/A,,,,N/A
6669,Purple Rain,Drama,1984,111,R,6.5,55,"23,411"
6670,Bug,Drama,2006,102,R,6.1,62,"37,362"
6671,Project Wolf Hunting,Action,2022,122,,6.1,53,"6,052"
6672,The Last Full Measure,Drama,2019,116,R,6.8,51,"13,713"
6673,Prom Night,Horror,2008,88,PG-13,3.9,17,"37,850"
6674,Pleasure or Pain,Drama,2013,99,Unrated,4.2,,"2,607"
6675,Skyggen i mit øje,Drama,2021,107,TV-MA,7.3,,"15,892"
6676,All the Right Moves,Drama,1983,91,R,6,62,"20,102"
6677,Gulliver's Travels,Adventure,2010,85,PG,4.9,33,"72,663"
6678,Elevator Game,Horror,2023,94,,4.2,47,"2,036"
6679,Escape Room,Horror,2017,81,R,4.2,,"13,610"
6680,What Men Want,Comedy,2019,117,R,5.4,49,"30,817"
6681,King Kong vs. Godzilla,Adventure,1962,97,,6.3,,"1,572"
6682,The Chorus,Drama,2004,97,PG-13,7.8,56,"66,101"
6683,Play Dead,Horror,2022,106,,5.2,,"3,657"
6684,Casanova,Adventure,2005,112,R,6.5,57,"55,928"
6685,Heat 2,Action,,N/A,,,,N/A
6686,Looking for Mr. Goodbar,Drama,1977,136,R,6.7,64,"8,306"
6687,Y2K,Comedy,,N/A,,,,N/A
6688,Django,Action,1966,91,Not Rated,7.2,75,"30,293"
6689,Rings,Drama,2017,102,PG-13,4.5,25,"42,698"
6690,A Nashville Country Christmas,Comedy,2022,86,TV-PG,7.5,,80
6691,Wonder Boys,Comedy,2000,107,R,7.2,74,"66,113"
6692,Luce,Drama,2019,109,R,6.6,72,"14,859"
6693,Billy Lynn's Long Halftime Walk,Action,2016,113,R,6.2,53,"23,767"
6694,Un Amor,Drama,2023,129,,7.1,,330
6695,Eddie the Eagle,Adventure,2015,106,PG-13,7.3,54,"98,768"
6696,Mad Heidi,Action,2022,92,,5.5,,"3,832"
6697,The Way of the Wind,Drama,,N/A,,,,N/A
6698,Blackout,Action,2022,81,TV-MA,3.8,,"4,649"
6699,Camp Nowhere,Adventure,1994,96,PG,6,,"10,502"
6700,The Great Mouse Detective,Animation,1986,74,G,7.1,73,"53,288"
6701,Enemy Mine,Action,1985,108,PG-13,6.8,59,"50,596"
6702,Seed of Chucky,Comedy,2004,87,R,4.9,46,"49,164"
6703,Prizzi's Honor,Comedy,1985,130,R,6.7,84,"25,898"
6704,Raees,Action,2017,143,Not Rated,6.6,,"49,703"
6705,Serving Sara,Comedy,2002,99,PG-13,5.3,18,"18,560"
6706,Wendell & Wild,Animation,2022,105,PG-13,6.4,69,"12,304"
6707,A Call to Spy,Biography,2019,123,PG-13,6.7,65,"9,112"
6708,Heist,Action,2015,93,R,6.1,37,"32,212"
6709,Snow Dogs,Adventure,2002,99,PG,5.2,29,"28,215"
6710,Jade,Crime,1995,95,R,5.3,33,"13,943"
6711,El Mariachi,Action,1992,81,R,6.8,73,"70,407"
6712,"Game Over, Man!",Action,2018,101,TV-MA,5.4,32,"32,717"
6713,Hick,Comedy,2011,99,R,5.5,28,"20,659"
6714,Man of the House,Comedy,1995,96,PG,5.2,,"10,259"
6715,Henry: Portrait of a Serial Killer,Biography,1986,83,Unrated,7,80,"39,715"
6716,The Night Porter,Drama,1974,118,R,6.6,,"14,402"
6717,Glory Road,Biography,2006,118,PG,7.2,58,"48,254"
6718,The Rebound,Comedy,2009,95,R,6.3,,"49,866"
6719,The Boys from Brazil,Drama,1978,125,R,7,40,"30,013"
6720,Last Night,Drama,2010,93,R,6.5,50,"50,289"
6721,Exit to Eden,Comedy,1994,113,R,4.2,,"7,241"
6722,The Mirror Has Two Faces,Comedy,1996,126,PG-13,6.6,,"21,470"
6723,The Boys in the Band,Drama,2020,121,R,6.8,70,"17,475"
6724,Bottle Rocket,Comedy,1996,91,R,6.9,67,"82,475"
6725,The Estate,Comedy,2022,96,R,5.2,37,"4,423"
6726,Catch-22,Comedy,1970,122,R,7.1,70,"26,221"
6727,The Deep House,Drama,2021,85,TV-MA,5.3,,"16,539"
6728,The Legend of Zorro,Action,2005,129,PG,5.9,47,"106,417"
6729,The International,Action,2009,118,R,6.5,52,"98,534"
6730,Beautiful,Drama,2009,97,R,5.3,,"1,741"
6731,What to Expect When You're Expecting,Comedy,2012,110,PG-13,5.7,41,"75,113"
6732,Viking Wolf,Horror,2022,97,TV-MA,5.2,,"6,933"
6733,Dracula: Dead and Loving It,Comedy,1995,88,PG-13,5.8,,"44,553"
6734,Reign Over Me,Drama,2007,124,R,7.4,61,"98,989"
6735,Cannibal Ferox,Adventure,1981,93,,5.1,,"10,602"
6736,Orion and the Dark,Animation,2024,90,,,,N/A
6737,Oliver Twist,Drama,1948,105,Not Rated,7.8,84,"13,385"
6738,Digimon Adventure 02: The Beginning,Animation,2023,87,,6.2,,267
6739,Miss Pettigrew Lives for a Day,Comedy,2008,92,PG-13,7,63,"29,497"
6740,The Settlers,Crime,2023,97,,7.1,82,436
6741,The Escort,Comedy,2015,88,Not Rated,6,,"14,045"
6742,Den of Thieves 2: Pantera,Action,2024,N/A,,,,N/A
6743,Billionaire Boys Club,Biography,2018,108,R,5.6,30,"14,423"
6744,Joe Versus the Volcano,Comedy,1990,102,PG,5.9,45,"39,318"
6745,Starcrash,Action,1978,92,PG,4,,"7,780"
6746,13,Crime,2010,91,R,6,29,"43,452"
6747,Letters to Juliet,Adventure,2010,105,PG,6.5,50,"105,828"
6748,Stealth,Action,2005,121,PG-13,5.1,35,"55,778"
6749,Replicas,Action,2018,107,PG-13,5.4,19,"41,354"
6750,Game of Death,Action,1978,100,R,5.9,36,"21,956"
6751,Hippie Hippie Shake,Comedy,R,N/A,,,,N/A
6752,A Night in the Life of Jimmy Reardon,Comedy,1988,90,R,5.5,,"3,014"
6753,The Ice Age Adventures of Buck Wild,Animation,2022,82,PG,4.3,30,"15,889"
6754,Silent Running,Drama,1972,89,G,6.6,67,"30,960"
6755,Palm Trees and Power Lines,Drama,2022,110,R,6.5,73,"2,532"
6756,Righteous Kill,Crime,2008,101,R,6,36,"91,344"
6757,Macbeth,Drama,1971,140,R,7.4,,"14,716"
6758,Gringo,Action,2018,111,R,6.1,46,"31,770"
6759,ParaNorman,Animation,2012,92,PG,7,72,"108,814"
6760,Samsara,Documentary,2011,102,PG-13,8.4,65,"37,545"
6761,Acts of Violence,Action,2018,86,R,5.3,28,"13,201"
6762,A Walk in the Clouds,Drama,1995,102,PG-13,6.7,54,"36,064"
6763,The Adventures of Robin Hood,Action,1938,102,PG,7.9,97,"53,700"
6764,TMNT,Animation,2007,87,PG,6.2,41,"68,492"
6765,High Art,Drama,1998,101,R,6.6,73,"11,001"
6766,Barbershop 2: Back in Business,Comedy,2004,106,PG-13,5.7,59,"15,768"
6767,The Ward,Horror,2010,89,R,5.5,38,"44,299"
6768,Manderlay,Drama,2005,139,Not Rated,7.2,46,"24,824"
6769,A Dog's Journey,Adventure,2019,109,PG,7.4,43,"27,717"
6770,Kirk Cameron's Saving Christmas,Comedy,2014,79,PG,1.3,18,"16,619"
6771,Ruby Sparks,Comedy,2012,104,R,7.2,67,"104,628"
6772,Tequila Sunrise,Crime,1988,115,R,6,62,"33,429"
6773,Beyond the Valley of the Dolls,Comedy,1970,109,X,6.1,60,"11,856"
6774,Marry My Dead Body,Action,2022,130,TV-MA,7.1,,"4,433"
6775,Snatched,Action,2017,90,R,4.7,45,"37,214"
6776,Tayuan,Drama,2023,102,,4.9,,408
6777,Injustice,Animation,2021,78,R,6.4,,"15,475"
6778,Artemis Fowl,Adventure,2020,95,PG,4.3,31,"30,088"
6779,Ip Man 4: The Finale,Action,2019,107,Not Rated,7,62,"35,857"
6780,Air Bud,Comedy,1997,98,PG,5.3,,"19,121"
6781,One Cut of the Dead,Comedy,2017,96,Not Rated,7.6,86,"28,643"
6782,Clockwatchers,Comedy,1997,96,PG-13,6.6,64,"6,211"
6783,Almost Heroes,Adventure,1998,90,PG-13,5.7,,"17,477"
6784,Nightmare on 34th Street,Comedy,2023,130,,7.8,,9
6785,Laura,Drama,1944,88,Passed,7.9,,"50,301"
6786,Revenge,Action,1990,124,R,6.2,35,"20,160"
6787,Up in Smoke,Comedy,1978,86,R,6.9,57,"40,349"
6788,Paid in Full,Action,2002,97,R,7,49,"13,908"
6789,Dracula,Drama,1931,75,Passed,7.4,71,"57,521"
6790,Lady and the Tramp,Adventure,2019,111,PG,6.2,48,"23,957"
6791,Dreams,Drama,1990,119,PG,7.7,,"28,465"
6792,The Best Man,Comedy,1999,120,R,6.7,61,"11,635"
6793,Red Tails,Action,2012,125,PG-13,5.9,46,"36,824"
6794,A Taxi Driver,Action,2017,137,Not Rated,7.9,69,"29,446"
6795,Project Almanac,Drama,2015,106,PG-13,6.3,47,"83,358"
6796,Mona Lisa and the Blood Moon,Fantasy,2021,106,R,6.2,69,"4,944"
6797,Tuck Everlasting,Drama,2002,90,PG,6.6,66,"25,073"
6798,The Blue Caftan,Drama,2022,122,,7.6,83,"4,343"
6799,We Own the Night,Action,2007,117,R,6.8,59,"91,708"
6800,White Fang,Adventure,1991,107,PG,6.7,62,"22,059"
6801,The Artifice Girl,Mystery,2022,93,,6.6,60,"8,063"
6802,Music and Lyrics,Comedy,2007,104,PG-13,6.5,59,"106,376"
6803,Larry Crowne,Comedy,2011,98,PG-13,6.1,41,"70,192"
6804,The Boat,Mystery,2018,88,,5.7,,"4,770"
6805,Split Second,Action,1992,90,R,6,26,"16,242"
6806,Three Wishes for Cinderella,Family,2021,87,,5.8,,"2,192"
6807,All Is Lost,Action,2013,106,PG-13,6.9,87,"83,118"
6808,Teenagers from Outer Space,Horror,1959,86,Not Rated,3.9,,"3,782"
6809,Irrational Man,Comedy,2015,95,R,6.6,53,"66,044"
6810,Serial Mom,Comedy,1994,95,R,6.8,64,"32,049"
6811,There's No Business Like Show Business,Comedy,1954,117,Approved,6.4,,"6,591"
6812,The Hills Have Eyes 2,Horror,2007,89,R,5.1,32,"66,957"
6813,Gone in the Night,Mystery,2022,90,R,4.9,52,"5,267"
6814,The Space Between Us,Drama,2017,120,PG-13,6.4,33,"55,635"
6815,Spinning Gold,Biography,2023,137,R,6,42,"1,395"
6816,Tell It to the Bees,Drama,2018,108,TV-MA,6.4,50,"6,426"
6817,A Dirty Shame,Comedy,2004,89,NC-17,5.1,56,"13,421"
6818,A Prophet,Crime,2009,155,R,7.8,90,"101,353"
6819,Summer Snow,Drama,2014,89,PG,6.1,,295
6820,The Stranger,Crime,1946,95,Passed,7.3,76,"28,255"
6821,The Daytrippers,Comedy,1996,87,R,7,73,"6,760"
6822,Traffik,Action,2018,96,R,5.9,37,"21,248"
6823,Rush,Action,1991,120,R,6.7,66,"9,669"
6824,Serena,Drama,2014,109,R,5.4,36,"30,142"
6825,Unsane,Drama,2018,98,R,6.4,63,"49,220"
6826,King Kong vs. Godzilla,Action,1963,91,Not Rated,5.7,40,"10,935"
6827,Wrongfully Accused,Action,1998,87,PG-13,6,,"28,577"
6828,Funny Face,Comedy,1957,103,Not Rated,7,75,"32,352"
6829,A Million Little Pieces,Drama,2018,113,R,6.2,45,"4,001"
6830,The Monster,Drama,2016,91,R,5.4,69,"18,994"
6831,The Scarlet Letter,Drama,1995,135,R,5.3,,"16,103"
6832,Personal Shopper,Mystery,2016,105,R,6.1,77,"42,509"
6833,Force 10 from Navarone,Action,1978,118,PG,6.4,42,"19,369"
6834,The Treasure of the Sierra Madre,Adventure,1948,126,Passed,8.2,98,"130,674"
6835,Everything Must Go,Drama,2010,97,R,6.4,65,"52,665"
